TransactionID,Items
948,"eggs,bread,rice,oil"
949,"chips,bread"
950,"juice,shampoo"
951,"chips,chicken,cola,bread"
952,"chips,eggs,mayonnaise"
953,"oil,eggs,mayonnaise,juice,milk"
954,"banana,bread"
955,"eggs,cola,diaper"
956,"bread,peanut_butter,toothpaste,beer"
957,"bread,banana,milk"
958,"milk,apple,eggs"
959,"diaper,eggs,bread,toothpaste"
960,"salt,milk,bread"
961,"apple,milk"
962,milk
963,"diaper,bread,lettuce"
964,"yogurt,bread"
965,"almond_milk,salt,cola"
966,"butter,milk,apple"
967,"toothpaste,bread,orange"
968,"chocolate,beer,diaper"
969,"apple,spinach,milk"
970,bread
971,"carrot,bread,apple,chocolate"
972,"diaper,shampoo,eggs,rice"
973,"diaper,milk,chocolate,bread"
974,"diaper,chocolate,apple,salt,bread"
975,milk
976,"milk,chocolate"
977,"beer,flour"
978,"banana,carrot,beer"
979,"bread,rice"
980,"garlic,toothpaste,bread"
981,"bread,napkin"
982,"bread,diaper,beef"
983,"milk,bread"
984,"water,milk"
985,"bread,coffee,soap"
986,"milk,eggs,peanut_butter,cola"
987,"cucumber,toothpaste,bread"
988,"chocolate,apple"
989,"chocolate,milk,diaper"
990,"yogurt,beer,diaper"
991,"milk,bread"
992,"sugar,diaper,eggs,bread,watermelon"
993,"eggs,bread,beer,milk"
994,"beer,apple,diaper"
995,"rice,diaper"
996,"milk,beer"
997,"cookies,yogurt,shampoo,milk"
998,"yogurt,beer,salt,bread"
999,"chocolate,chips"
1000,"chips,bread"
1001,bread
1002,"bread,milk"
1003,"rice,milk,bread,eggs"
1004,"milk,cheese"
1005,"eggs,cheese,milk,sugar,tomato,bread,beef"
1006,"bread,sugar,orange"
1007,"bread,beef,milk,beer"
1008,"bread,beer,beef,cola"
1009,"eggs,shampoo,milk,chocolate,bread,onion,cola"
1010,"chocolate,bread"
1011,"flour,bread,chocolate,milk"
1012,"milk,bread"
1013,"bread,butter,eggs"
1014,"diaper,bread"
1015,"chips,spinach"
1016,"chips,bread,chocolate,toothpaste,cheese,milk,mayonnaise"
1017,"chicken,yogurt,beer,bread"
1018,"diaper,bread,honey,eggs"
1019,"milk,toothpaste,bread"
1020,"diaper,rice"
1021,"coffee,cookies"
1022,"bread,milk"
1023,"diaper,bread"
1024,"diaper,bread,flour"
1025,"milk,cereal,soap,cola"
1026,"cola,eggs,apple"
1027,"milk,chocolate,bread,cola"
1028,"coffee,bread"
1029,"bread,eggs,apple,coffee"
1030,"cola,toothpaste,milk,diaper"
1031,"bread,spinach,eggs"
1032,"bread,yogurt,apple,onion"
1033,"diaper,cereal,tea"
1034,bread
1035,"garlic,lettuce"
1036,"rice,cola"
1037,"cola,milk"
1038,"bread,pasta,beer"
1039,"diaper,beer,soap,water"
1040,"bread,diaper"
1041,"bread,almond_milk"
1042,"diaper,milk,soy_sauce"
1043,"diaper,chicken"
1044,"rice,chips,apple"
1045,"beef,watermelon"
1046,"lettuce,beer"
1047,"rice,mayonnaise,banana"
1048,"soy_sauce,milk"
1049,"salt,bread"
1050,"shampoo,milk,apple,watermelon"
1051,"bread,diaper"
1052,"diaper,banana"
1053,"orange,bread"
1054,"juice,rice"
1055,"bread,tea,shampoo,apple"
1056,"banana,milk,rice,apple,bread"
1057,"diaper,orange,beer,oil"
1058,"milk,soap,banana,bread,butter"
1059,"milk,bread,cola"
1060,"eggs,bread"
1061,"rice,diaper"
1062,"banana,eggs,bread"
1063,"diaper,bread"
1064,"apple,bread"
1065,"bread,eggs,beef"
1066,"bread,apple"
1067,"soap,bread,chips"
1068,"milk,bread,beef"
1069,"bread,shampoo,beer,diaper,milk,banana"
1070,milk
1071,"chips,vinegar,beer,bread,orange,diaper"
1072,"salt,bread,potato"
1073,"oil,orange,bread,toothpaste,beer"
1074,bread
1075,"bread,cola,milk"
1076,"rice,bread,toothpaste"
1077,banana
1078,"bread,milk,cheese"
1079,"bread,soap,diaper"
1080,"salt,soap"
1081,"bread,oil,chocolate,milk,diaper"
1082,"bread,milk,oil,cola,eggs,beer"
1083,"bread,milk,cola,diaper"
1084,"diaper,chips"
1085,"ketchup,eggs"
1086,"chips,napkin,jam,orange,bread"
1087,"milk,bread,honey"
1088,"bread,diaper,lettuce,chips"
1089,"milk,bread,cucumber"
1090,"milk,cola,bread,yogurt"
1091,"milk,toothpaste,cola,bread,almond_milk"
1092,"bread,spinach,juice,milk,apple,potato"
1093,"napkin,rice"
1094,"napkin,beer"
1095,"jam,spinach,milk,butter,bread"
1096,"chips,milk,apple"
1097,"shampoo,diaper"
1098,"eggs,chips,cereal"
1099,"salt,eggs,bread"
1100,"bread,beef"
1101,milk
1102,"pasta,vinegar,chicken"
1103,"watermelon,mayonnaise"
1104,"eggs,milk,beer,diaper"
1105,rice
1106,"milk,chips,pasta"
1107,"cola,napkin,butter"
1108,"beer,tea,bread"
1109,"cola,diaper,rice,apple,chocolate,bread,milk"
1110,"milk,tea,beer"
1111,"chips,bread,cola"
1112,"tea,beer"
1113,"bread,butter,onion,toothpaste"
1114,beer
1115,"banana,cereal"
1116,"beer,milk"
1117,"nuts,cheese,cereal,bread"
1118,"beer,diaper"
1119,"diaper,cheese,cola"
1120,"diaper,beef,cookies,apple,soap"
1121,"oil,bread"
1122,"beer,milk,beef"
1123,"bread,chips"
1124,"beer,salt"
1125,"bread,water,milk"
1126,"eggs,beer,bread"
1127,"milk,apple,chips"
1128,"bread,soap,salt"
1129,"coffee,milk,juice,bread"
1130,"bread,shampoo,chips"
1131,"banana,butter,bread,beer"
1132,"spinach,bread,milk"
1133,"diaper,bread,beer"
1134,"milk,bread,toothpaste"
1135,cola
1136,"chips,bread,rice,chocolate"
1137,"eggs,shampoo,onion,mayonnaise,milk,chips,cola"
1138,"diaper,bread,apple,cola,chocolate,eggs,chips"
1139,"ketchup,bread,chips"
1140,"sugar,cheese"
1141,"beer,diaper,apple,chocolate,bread,milk,cheese"
1142,"eggs,milk"
1143,shampoo
1144,"rice,chips"
1145,bread
1146,"diaper,shampoo"
1147,"cheese,chocolate,eggs,chips,jam,cola"
1148,"butter,beer"
1149,"coffee,milk,rice"
1150,"bread,shampoo,cheese"
1151,"diaper,cucumber,milk,bread,mayonnaise"
1152,"sugar,apple,diaper,banana"
1153,"chicken,toothpaste,milk,bread,beer"
1154,"milk,beer,potato"
1155,"milk,bread"
1156,"butter,cookies,beer,bread"
1157,"eggs,bread,watermelon"
1158,"cola,beef,bread,oil"
1159,"onion,shampoo,bread,rice,beer"
1160,"cola,bread,spinach,shampoo"
1161,"bread,eggs"
1162,"soap,milk,banana"
1163,"jam,milk"
1164,milk
1165,"bread,milk"
1166,chips
1167,"bread,diaper,milk"
1168,"toothpaste,milk"
1169,"bread,chips"
1170,"beer,bread"
1171,"shampoo,bread"
1172,"bread,banana"
1173,"toothpaste,chips,milk,orange,cereal"
1174,"cola,peanut_butter,chicken,eggs"
1175,"orange,juice"
1176,"beer,shampoo,cereal"
1177,"milk,flour"
1178,"cookies,diaper,toothpaste,soap"
1179,"water,beer,bread,eggs"
1180,"beer,bread,beef"
1181,"bread,orange,cheese"
1182,"chocolate,cheese"
1183,"diaper,beer,chips"
1184,"peanut_butter,diaper"
1185,"banana,butter,beer,cola"
1186,"soap,bread"
1187,"apple,eggs,banana,beer,tea"
1188,"tomato,bread"
1189,"orange,beef"
1190,"eggs,soap,bread"
1191,"water,nuts,chocolate,bread"
1192,"cola,diaper"
1193,"bread,shampoo,milk"
1194,"cookies,milk,garlic"
1195,"mayonnaise,diaper,bread"
1196,vinegar
1197,"bread,milk,diaper"
1198,"bread,toothpaste,tea"
1199,"flour,oil,milk"
1200,"diaper,milk"
1201,"soap,eggs,bread"
1202,"watermelon,sugar,bread"
1203,"soap,bread,cereal,eggs,beer,vinegar"
1204,"chocolate,beer"
1205,"cheese,chips,beer"
1206,"cola,apple"
1207,"diaper,bread,chips"
1208,"sugar,milk,eggs"
1209,"apple,diaper,ketchup"
1210,"toothpaste,bread,eggs"
1211,"bread,rice,mayonnaise"
1212,"eggs,bread,jam"
1213,"pasta,lettuce,bread"
1214,"cheese,milk,bread,diaper"
1215,"eggs,cola,rice"
1216,"lettuce,cheese,milk"
1217,watermelon
1218,"rice,apple,bread,eggs"
1219,"bread,vinegar"
1220,"chips,milk,bread,eggs,salt"
1221,"bread,milk"
1222,"bread,banana"
1223,"yogurt,milk,toothpaste"
1224,"cheese,flour,diaper"
1225,"bread,onion"
1226,"eggs,soy_sauce"
1227,"milk,beer,chocolate,bread"
1228,"diaper,chocolate,chicken,bread"
1229,"diaper,milk"
1230,"chicken,cola,diaper,toothpaste"
1231,"bread,oil"
1232,"beer,shampoo,carrot,bread,juice"
1233,"tomato,beer,juice,flour"
1234,"milk,bread"
1235,"diaper,beef,pasta,rice"
1236,"bread,diaper,toothpaste"
1237,"apple,shampoo"
1238,"bread,beer"
1239,bread
1240,"onion,soap"
1241,"potato,chocolate,cereal,bread,salt"
1242,"soap,honey"
1243,"cucumber,honey,toothpaste"
1244,"eggs,onion"
1245,"watermelon,milk,beer,nuts"
1246,"milk,bread,butter"
1247,"milk,bread,tomato"
1248,"beer,eggs"
1249,"chips,bread,eggs,beef"
1250,"cookies,cereal,bread"
1251,"milk,beer,honey"
1252,"chocolate,spinach"
1253,"milk,toothpaste,nuts,apple"
1254,"garlic,eggs,beer"
1255,"butter,cola,bread,tomato"
1256,"eggs,apple,onion,diaper,shampoo"
1257,"chocolate,lettuce,bread"
1258,"lettuce,bread,beer"
1259,"chocolate,bread,diaper"
1260,"toothpaste,honey"
1261,"diaper,bread,chocolate,rice"
1262,"bread,cereal"
1263,"eggs,bread,cola"
1264,"cola,coffee"
1265,"almond_milk,bread"
1266,"bread,yogurt,soap"
1267,"shampoo,napkin,bread"
1268,"watermelon,bread"
1269,"eggs,juice,bread,toothpaste"
1270,bread
1271,"cheese,beer"
1272,"banana,orange"
1273,"eggs,cheese"
1274,"yogurt,beer"
1275,"mayonnaise,shampoo,milk,peanut_butter,apple"
1276,"coffee,cheese"
1277,"banana,diaper,bread"
1278,"toothpaste,apple,beer"
1279,"bread,sugar,chips,butter"
1280,bread
1281,"water,beer,yogurt,beef"
1282,"bread,chocolate,cola,beer"
1283,"chips,bread,eggs,potato"
1284,"diaper,bread,milk"
1285,"bread,diaper,chicken"
1286,"bread,beef,soap"
1287,"bread,cheese"
1288,"cucumber,eggs,bread,soap"
1289,chocolate
1290,"beer,diaper"
1291,"chicken,bread,pasta,watermelon"
1292,"eggs,bread,jam,cereal"
1293,"milk,bread,shampoo"
1294,"butter,milk"
1295,"pasta,oil"
1296,"bread,eggs"
1297,"bread,spinach,beer,diaper"
1298,"chocolate,peanut_butter,bread"
1299,"bread,salt,beer"
1300,"diaper,water"
1301,"cheese,chocolate,chips,bread"
1302,"salt,bread,flour,eggs,almond_milk,banana,coffee"
1303,rice
1304,"milk,banana"
1305,"banana,bread,apple,ketchup"
1306,eggs
1307,"bread,cola,eggs,cheese"
1308,"beer,milk,apple,bread,rice"
1309,"bread,milk,chocolate,eggs"
1310,"flour,pasta,bread,beer"
1311,"napkin,diaper,cheese"
1312,"chocolate,flour,bread"
1313,"milk,bread,beer,potato"
1314,"cheese,butter,bread"
1315,"rice,bread,garlic,shampoo,jam"
1316,"diaper,chips"
1317,"bread,apple"
1318,"bread,ketchup,milk"
1319,"onion,banana,lettuce"
1320,"pasta,milk"
1321,"milk,shampoo"
1322,"diaper,eggs"
1323,"bread,cereal,shampoo"
1324,"milk,chips,yogurt"
1325,"yogurt,garlic,bread,jam,beer"
1326,"milk,lettuce,bread,toothpaste"
1327,"napkin,cola,chips"
1328,"cucumber,cola"
1329,"diaper,beer"
1330,"milk,bread,oil"
1331,"chocolate,beer,diaper,milk,banana"
1332,"sugar,beer,milk,bread"
1333,"bread,milk,eggs,cucumber"
1334,"bread,diaper,beer"
1335,"cereal,milk,peanut_butter,sugar,toothpaste,soap"
1336,"milk,bread"
1337,"bread,milk"
1338,"apple,bread"
1339,diaper
1340,"bread,milk,juice"
1341,"eggs,bread,beer"
1342,"bread,pasta"
1343,"milk,toothpaste,eggs,garlic,ketchup,apple"
1344,"apple,nuts"
1345,"shampoo,rice,honey"
1346,"apple,milk"
1347,"sugar,beer,bread"
1348,"chocolate,banana"
1349,"onion,milk"
1350,cola
1351,"shampoo,bread,cola"
1352,"milk,chips"
1353,"nuts,diaper,bread,salt"
1354,"diaper,ketchup"
1355,"bread,rice,beer,soy_sauce,yogurt"
1356,"yogurt,cucumber"
1357,"honey,bread,banana"
1358,"bread,eggs"
1359,"vinegar,bread,lettuce,chicken"
1360,"cookies,beer,apple"
1361,"chicken,bread,diaper"
1362,"bread,tea,coffee"
1363,"apple,eggs"
1364,bread
1365,"tomato,coffee"
1366,"soap,jam,beer"
1367,"shampoo,milk,bread"
1368,"soy_sauce,bread"
1369,"banana,apple,oil,chips"
1370,"toothpaste,bread,cola"
1371,"sugar,bread"
1372,"napkin,bread"
1373,"milk,beer"
1374,"diaper,milk,cola,onion,beef"
1375,"bread,chicken"
1376,"oil,tea,shampoo"
1377,shampoo
1378,"banana,tea"
1379,cola
1380,"eggs,diaper,cookies"
1381,bread
1382,"honey,chips"
1383,"cola,apple,chicken,bread"
1384,"bread,orange,watermelon"
1385,"milk,diaper,orange"
1386,"banana,chicken,diaper,cereal,bread"
1387,"milk,flour,bread"
1388,"bread,toothpaste"
1389,"bread,beef,chicken"
1390,"cheese,cola"
1391,"bread,milk"
1392,"soap,chicken"
1393,"juice,bread,honey"
1394,"bread,sugar,garlic"
1395,"diaper,bread,eggs,rice,milk,apple"
1396,"banana,bread"
1397,"bread,milk"
1398,"cola,peanut_butter,bread,eggs,cereal"
1399,"banana,beer,lettuce"
1400,diaper
1401,"milk,bread"
1402,"bread,chicken,toothpaste,apple,milk"
1403,"milk,banana"
1404,"peanut_butter,beer"
1405,"milk,salt,bread"
1406,"sugar,eggs"
1407,"bread,almond_milk,eggs"
1408,"soap,bread"
1409,"banana,bread,watermelon"
1410,"bread,peanut_butter,diaper,banana,vinegar,coffee"
1411,"milk,cereal,banana"
1412,"chocolate,diaper,eggs,banana"
1413,"eggs,milk,beef"
1414,"milk,eggs"
1415,bread
1416,"peanut_butter,diaper,shampoo,bread"
1417,"bread,chicken,beef"
1418,"bread,soap,eggs,milk"
1419,"flour,apple"
1420,"bread,beer,cookies,diaper,milk"
1421,apple
1422,"milk,toothpaste,eggs,bread,cereal"
1423,"bread,shampoo,soap"
1424,"apple,eggs,salt"
1425,"eggs,cucumber,chips"
1426,"ketchup,milk,bread"
1427,coffee
1428,"pasta,bread"
1429,"diaper,bread"
1430,"milk,chocolate,banana,cookies"
1431,"milk,diaper"
1432,milk
1433,"flour,apple,honey"
1434,"toothpaste,banana"
1435,"diaper,apple,yogurt,bread,shampoo,eggs"
1436,"diaper,chips,beer"
1437,"sugar,butter"
1438,"milk,bread,almond_milk"
1439,"milk,pasta,bread"
1440,"bread,diaper,yogurt,eggs"
1441,"cheese,soap"
1442,"yogurt,beer"
1443,"bread,diaper,chips"
1444,"chicken,bread"
1445,"flour,banana,bread,carrot"
1446,"eggs,onion,cola,chips"
1447,"beer,apple,chips,cola"
1448,"bread,shampoo"
1449,"beer,milk"
1450,"bread,beer,tea,chocolate"
1451,"banana,diaper"
1452,"bread,milk"
1453,"eggs,apple,beer,chocolate,bread"
1454,"bread,milk"
1455,"soap,bread,salt,carrot,eggs"
1456,flour
1457,"banana,oil"
1458,"diaper,soap,bread,garlic,rice"
1459,"bread,rice"
1460,"cola,tea,potato,spinach,milk,water"
1461,"bread,yogurt"
1462,"banana,diaper"
1463,"milk,beer,bread"
1464,"beer,milk,banana,eggs,diaper,potato"
1465,"shampoo,carrot,napkin"
1466,"diaper,cereal,tea,bread,carrot,chips"
1467,"soap,garlic,toothpaste,cheese,milk"
1468,"milk,lettuce,diaper"
1469,"bread,oil,flour,diaper,cookies"
1470,"ketchup,milk,bread"
1471,"milk,bread,jam,juice,chocolate"
1472,"beef,diaper,bread,oil,tea"
1473,"eggs,beer,sugar,cereal,napkin,orange"
1474,"toothpaste,eggs,diaper,banana,orange"
1475,"beer,bread,chocolate"
1476,"cheese,bread,diaper,chips"
1477,bread
1478,"cucumber,coffee,chicken"
1479,"shampoo,cheese,milk,eggs,rice"
1480,"shampoo,tea"
1481,"bread,beer,napkin"
1482,"water,milk,potato,watermelon,chocolate,chips"
1483,"peanut_butter,bread,toothpaste,diaper,beer"
1484,"bread,diaper"
1485,"bread,cereal,beer,juice,shampoo"
1486,"cereal,bread"
1487,"butter,milk,eggs,bread,salt"
1488,"soy_sauce,milk,shampoo,beer"
1489,"bread,milk"
1490,"nuts,diaper,shampoo,beer"
1491,bread
1492,"toothpaste,shampoo"
1493,"cereal,rice,milk,bread"
1494,milk
1495,"almond_milk,onion,cucumber,banana,pasta,bread"
1496,"chips,milk"
1497,"diaper,cucumber,apple"
1498,"milk,eggs,spinach"
1499,"bread,milk,cola"
1500,bread
1501,"coffee,pasta,watermelon,milk,napkin"
1502,"chicken,milk,jam"
1503,"soy_sauce,chicken"
1504,"salt,soap"
1505,"bread,milk"
1506,"toothpaste,beer"
1507,"watermelon,bread,diaper,cereal,eggs,sugar,oil"
1508,"bread,oil"
1509,"bread,cola"
1510,"jam,banana"
1511,"cucumber,cola,apple"
1512,"bread,beef,shampoo"
1513,"bread,shampoo,diaper,banana"
1514,"coffee,bread,soap,beer,tomato"
1515,"bread,cucumber,soap"
1516,"milk,rice,lettuce,apple,bread"
1517,"milk,bread,tomato"
1518,"diaper,bread,carrot"
1519,"bread,salt,butter,milk"
1520,"soap,bread,eggs,beer"
1521,"milk,shampoo,bread,soap,coffee"
1522,"eggs,water"
1523,"beer,chicken,orange"
1524,"beer,bread,diaper"
1525,"milk,shampoo,bread"
1526,"chocolate,cola,milk"
1527,"nuts,eggs,bread"
1528,"nuts,sugar"
1529,"milk,bread"
1530,bread
1531,"bread,soap,apple"
1532,"milk,bread"
1533,"bread,soap"
1534,"diaper,bread"
1535,"milk,banana,beer,soap,chips"
1536,"carrot,oil"
1537,"bread,pasta"
1538,"oil,bread,cola"
1539,"bread,eggs"
1540,"oil,carrot,banana,eggs"
1541,"peanut_butter,diaper,shampoo,toothpaste"
1542,"milk,bread"
1543,"bread,cucumber"
1544,"bread,chocolate,beer,chips"
1545,"bread,milk,eggs"
1546,bread
1547,"toothpaste,carrot"
1548,"flour,banana,bread"
1549,"coffee,bread"
1550,"cereal,ketchup,salt,rice"
1551,"apple,milk,eggs"
1552,"banana,chips,shampoo"
1553,"eggs,cereal,cola,beer,milk"
1554,"jam,beer"
1555,"eggs,onion,diaper"
1556,"bread,milk,diaper"
1557,"bread,cookies"
1558,"banana,sugar"
1559,"bread,milk,cereal,lettuce"
1560,"shampoo,rice,cheese,yogurt,sugar"
1561,"milk,pasta,soap,bread"
1562,"chips,bread"
1563,"soy_sauce,milk,bread"
1564,bread
1565,"diaper,bread,tea,jam"
1566,"beer,chips"
1567,milk
1568,"diaper,bread"
1569,"milk,bread,toothpaste,cola,soap"
1570,"watermelon,beer,sugar"
1571,"bread,chips"
1572,"potato,tea,bread"
1573,"oil,cookies,bread,milk"
1574,"eggs,rice,bread"
1575,"diaper,bread,salt,beer"
1576,"beef,milk,yogurt"
1577,"eggs,bread"
1578,"chicken,diaper,soap"
1579,"chicken,beer"
1580,"yogurt,beer"
1581,"beer,salt,cheese"
1582,bread
1583,"garlic,bread,milk,mayonnaise"
1584,"chicken,soap"
1585,"nuts,bread,chocolate,cereal"
1586,"cola,milk,diaper,shampoo"
1587,"milk,pasta,cookies"
1588,milk
1589,"juice,toothpaste,beer"
1590,"cola,butter"
1591,"toothpaste,water,butter,diaper"
1592,"milk,bread"
1593,"rice,pasta"
1594,"soy_sauce,milk"
1595,"apple,cola"
1596,"bread,cheese,banana"
1597,"beef,rice"
1598,"bread,diaper,chips,chocolate"
1599,"rice,beer"
1600,"yogurt,vinegar,apple,jam,chips,cola,banana,diaper"
1601,"butter,cereal"
1602,"cereal,cola,milk"
1603,"tea,diaper,bread"
1604,"tea,bread,jam"
1605,"beer,diaper,cola"
1606,"cola,diaper,milk"
1607,"beer,spinach"
1608,"peanut_butter,tea,bread"
1609,"cereal,bread"
1610,"flour,bread,eggs"
1611,"garlic,diaper,tomato,banana"
1612,"bread,apple"
1613,"diaper,soy_sauce"
1614,"eggs,cheese"
1615,"banana,bread"
1616,"jam,bread,orange,eggs"
1617,"oil,beer"
1618,"apple,honey,butter"
1619,"cereal,chips,chicken"
1620,beer
1621,"milk,yogurt,soap,beer"
1622,"cola,lettuce,jam"
1623,"chocolate,oil,cereal,apple"
1624,"cereal,apple,bread"
1625,"chips,banana"
1626,"apple,bread"
1627,"honey,bread,onion"
1628,"bread,butter"
1629,"toothpaste,water"
1630,"yogurt,chips,diaper"
1631,flour
1632,beer
1633,"flour,milk"
1634,bread
1635,"milk,bread"
1636,"diaper,bread"
1637,"milk,bread,diaper"
1638,"beer,milk"
1639,"tea,bread"
1640,"banana,eggs,chicken,diaper"
1641,"bread,eggs"
1642,"eggs,beer,milk"
1643,"milk,carrot,shampoo,apple"
1644,"milk,diaper,bread,chocolate"
1645,"cucumber,diaper"
1646,"butter,cola,beer,cookies,bread,eggs,tea"
1647,"peanut_butter,bread"
1648,"eggs,banana,sugar,diaper,chocolate"
1649,"cola,bread,pasta"
1650,"milk,diaper,bread"
1651,"apple,milk"
1652,"chips,lettuce,milk"
1653,"diaper,milk,chicken,beer"
1654,"mayonnaise,diaper"
1655,"banana,bread,toothpaste"
1656,"bread,eggs,honey,shampoo"
1657,"honey,toothpaste,chicken"
1658,"butter,chocolate,bread"
1659,coffee
1660,"shampoo,diaper,orange,tea"
1661,"bread,beef,toothpaste"
1662,beer
1663,"beer,bread,milk,juice,diaper"
1664,"chips,milk"
1665,"milk,eggs,diaper"
1666,"cereal,bread,tea,diaper,oil"
1667,"eggs,apple,soap"
1668,"shampoo,apple,bread"
1669,"bread,milk"
1670,"milk,cola,butter"
1671,"shampoo,soy_sauce"
1672,"cola,milk,apple,beer"
1673,"chocolate,garlic,bread,onion,beer,soy_sauce"
1674,"shampoo,eggs"
1675,"chicken,water,milk"
1676,beer
1677,bread
1678,"apple,bread"
1679,"ketchup,beer,bread,milk"
1680,"milk,chips"
1681,"eggs,yogurt"
1682,"chips,diaper,milk"
1683,"milk,diaper"
1684,"diaper,cheese"
1685,"beef,chips,chicken,banana,bread"
1686,"bread,milk"
1687,"bread,juice,beer,milk"
1688,"bread,shampoo,apple,milk"
1689,"bread,chicken,milk"
1690,"soap,bread,diaper"
1691,"napkin,chips,diaper,onion"
1692,"beer,milk,bread"
1693,"bread,cheese"
1694,"chocolate,milk,beer"
1695,"beer,milk,cheese,bread"
1696,"beer,lettuce"
1697,"milk,water,beef,bread"
1698,diaper
1699,banana
1700,"bread,eggs,coffee,flour"
1701,"bread,nuts"
1702,"diaper,soap,toothpaste,mayonnaise"
1703,"milk,banana,carrot"
1704,"beer,bread,cheese"
1705,bread
1706,milk
1707,"chips,milk"
1708,"tomato,milk,pasta,bread"
1709,"vinegar,diaper"
1710,bread
1711,"bread,banana"
1712,bread
1713,"cereal,diaper,apple,bread"
1714,"cookies,bread,shampoo,diaper,butter"
1715,"onion,milk"
1716,"yogurt,soap"
1717,"ketchup,almond_milk,water,napkin,bread"
1718,"cheese,bread,diaper,banana,ketchup"
1719,"bread,chips"
1720,"cola,cheese"
1721,"bread,cheese"
1722,"salt,cucumber,water,bread"
1723,"soap,bread,cola"
1724,"chocolate,cola,eggs"
1725,"diaper,toothpaste"
1726,"eggs,milk,diaper,juice"
1727,bread
1728,"diaper,milk,jam,apple,onion"
1729,"apple,bread"
1730,"diaper,banana,eggs"
1731,"beer,eggs,yogurt"
1732,"diaper,bread"
1733,"chocolate,diaper"
1734,"sugar,cola"
1735,"butter,watermelon,bread"
1736,bread
1737,milk
1738,"shampoo,milk,toothpaste,almond_milk"
1739,"pasta,cookies,bread,milk"
1740,"butter,diaper,banana,soap"
1741,"cola,chicken,bread"
1742,"milk,pasta,eggs"
1743,"butter,chicken,cereal"
1744,"cheese,milk,bread"
1745,"toothpaste,bread,beer,apple"
1746,"banana,bread,garlic"
1747,orange
1748,"diaper,beer,shampoo,butter"
1749,"milk,bread,butter"
1750,"bread,tomato,milk,chocolate,banana,chips"
1751,"ketchup,bread,diaper,cola"
1752,"apple,beer"
1753,"bread,apple,shampoo"
1754,"bread,carrot"
1755,"milk,soap"
1756,"bread,cola"
1757,"flour,beer"
1758,"bread,cola"
1759,"bread,tomato,oil"
1760,"bread,beer"
1761,"eggs,banana,onion"
1762,"shampoo,milk,bread"
1763,"bread,diaper"
1764,"cola,cookies,napkin,beer,apple"
1765,"milk,water,beer,toothpaste"
1766,"milk,chips,yogurt,bread"
1767,"honey,rice"
1768,"cookies,bread,apple"
1769,"potato,milk,oil"
1770,"chips,milk"
1771,"toothpaste,cereal,bread,eggs,soy_sauce,apple"
1772,"bread,beef,milk,beer,eggs"
1773,"toothpaste,pasta"
1774,"pasta,salt,diaper"
